9752,9752,사과랑,9,,"456,410USD ","107,578,000원", 
9753,9753,급행마,10,,"1,810,805USD ",,"39,894CAD "
9754,9754,화이트코멧,11,,"254,672USD ",,"16,200AUD "
9755,9755,제주의바람,12,,"1,570,380USD ","47,730,000원", 
9756,9756,더검푸,1,,"529,566USD ",,"183,600USD "
9757,9757,센스쟁이,2,,"742,640USD ",,"10,490USD "
9758,9758,관악함성,3,,"2,221,630USD ",,"36,328USD "
9759,9759,리틀보이플래시,4,,"405,730USD ",,"18,265USD "
9760,9760,황금럭키,5,,"1,031,596USD ",,"27,791USD "
9761,9761,원더풀인디언,6,,"1,182,992USD ",,720USD 
9762,9762,장산스타트,8,,"2,612,516USD ",,"3,880USD "
9763,9763,더더비,9,,"492,430USD ",,"44,820USD "
9764,9764,아르폰스,10,,"742,640USD ",,"51,158USD "
9765,9765,올댓코리아,11,,"454,630USD ",,"23,200USD "
9766,9766,메니히어로,1,,"1,732,000USD ","548,953,000원", 
9767,9767,메니스피드,2,,"1,732,000USD ",,"1,605USD "
9768,9768,로열스마티,3,,"1,083,533USD ",,"19,205USD "
9769,9769,컬러즈킹,4,,"51,475USD ","40,536,000원", 
9770,9770,스토미,5,,"114,300USD ",,"14,959USD "
9771,9771,라온칸,6,,"804,090USD ","55,656,000원", 
9772,9772,불후의명곡,7,,"3,084,278USD ",,"39,185USD "
9773,9773,스트롱샤인,8,,"360,010USD ",,0
9774,9774,더블골드,9,,"480,001USD ","192,055,000원", 
9775,9775,피오레,10,,"3,545,062USD ",,"10,420USD "
9776,9776,제주의흑선,11,,"568,086USD ","90,960,000원",0
9777,9777,인디언에코,12,"261,878,000원", ,"84,670,000원", 
9778,9778,에버더챔프,1,,"221,265USD ",,"218,237USD "
9779,9779,갤럽컬린,2,,"10,501,800USD ",,0
9780,9780,프리모,3,,"3,545,062USD ","697,416,000원", 
9781,9781,마이티수,4,,"1,889,766USD ",,"37,700USD "
9782,9782,이스트킹덤,6,,"1,607,774USD ","58,653,000원", 
9783,9783,함박미소,7,,"47,460AUD ",,"7,160USD "
9784,9784,샤크런,8,,"3,728,170USD ",,0
9785,9785,베스트빅토리,9,,"85,630,000JPY ","138,880,000원", 
9786,9786,리빙스턴,10,"579,356,000원", ,, 
9787,9787,팝스트리트,11,,"158,713AUD ","58,313,000원", 
9788,9788,대군의창,12,,"239,229USD ",,"274,529USD "
9789,9789,장산파워,1,,"1,732,000USD ",,"160,835USD "
9790,9790,이스트팔로스,2,,"1,146,340USD ",,"250,645USD "
9791,9791,위너골드,3,,"424,460USD ",,"4,900USD "
9792,9792,모르피스,4,,"1,019,200USD ",,"134,571USD "
9793,9793,다이나믹질주,5,,"591,225USD ",,"184,175USD "
9794,9794,나스카프린스,6,,"835,142USD ",,"103,642USD "
9795,9795,클린업특급,7,,"1,732,000USD ","219,695,000원", 
9796,9796,장산와일드,9,,"638,822USD ",,"62,422USD "
9797,9797,문학조이,10,,"2,075,791USD ",,"61,766USD "
9798,9798,송암티즈,1,,"254,672USD ",,"53,990USD "
9799,9799,클레이위너,2,,"1,810,805USD ",,0
9800,9800,방주,3,,"597,080USD ",,"130,602USD "
9801,9801,회복,4,,"339,984USD ",,"13,280USD "
9802,9802,미스엘리트,5,,"3,084,278USD ",,"131,070USD "
9803,9803,광야시대,6,"409,030,000원", ,"17,025,000원", 
9804,9804,가자플랜,7,,"190,838USD ",,0
9805,9805,싱싱유로,8,,"617,310USD ",,"13,640AUD "
9806,9806,라온블러드,9,,"1,236,820USD ",,"7,000,000JPY "
9807,9807,룰즈파크,10,,"3,084,278USD ",,"22,685USD "
9808,9808,메니스톰,11,,"612,935USD ","71,085,000원",0
9809,9809,서울데이,12,,"493,755USD ",,0
9810,9810,빅리버,1,,"339,984USD ",,"58,090USD "
9811,9811,샤인파이터,2,,"1,570,380USD ","396,701,000원", 
9812,9812,로드로즈,3,,"51,475USD ","159,250,000원", 
9813,9813,큐피드비상,4,,"114,300USD ","119,331,000원", 
9814,9814,프라우들리,5,,"1,064,727USD ",,0
9815,9815,하루온,6,,"210,553USD ","106,041,000원", 
9816,9816,한센초이스,7,,"1,810,805USD ",,"116,148USD "
9817,9817,은혜파도,8,,"254,672USD ",,0
9818,9818,더퀸제이,9,,"1,732,000USD ",,"3,535USD "
9819,9819,라온스페셜,10,,"1,236,820USD ",,"4,200USD "
9820,9820,피엔에스보라,11,,"578,302,000JPY ","179,419,000원", 
9821,9821,포스윈,12,,"493,755USD ",,0
9822,9822,동쪽글로리,1,,"1,083,533USD ",,"179,268USD "
9823,9823,원더풀캣,2,,"4,941,513USD ","61,464,000원", 
9824,9824,에이피파텍,3,,"4,941,513USD ","277,074,000원", 
9825,9825,더비스트,4,,"804,090USD ","231,487,000원", 
9826,9826,운해베스트,5,,"3,545,062USD ",,"38,018,000JPY "
9827,9827,골드필드,6,,"339,984USD ",,"3,498USD "
9828,9828,정문프린스,7,,"491,312USD ",,0
9829,9829,플라잉토르,8,,"493,755USD ",,"106,365USD "
9830,9830,장산엑스,9,,"396,254USD ",,"2,575USD "
9831,9831,스페셜챔프,10,,"3,084,278USD ",,"21,569USD "
9832,9832,발레리나,11,,"1,503,825USD ",,0
9833,9833,바디스타,1,,"612,935USD ",,"72,611USD "
9834,9834,고속페달,2,,"804,090USD ",,"62,770USD "
9835,9835,허니버터바비,3,,"51,475USD ",,"11,950USD "
9836,9836,새내초이스,4,,"274,382USD ",,"74,664USD "
9837,9837,컴플리트모션,5,,"51,475USD ","112,705,000원", 
9838,9838,영주스톤,6,,"396,254USD ",,400AUD 
9839,9839,비앙카,7,,"1,810,805USD ",,"1,680USD "
9840,9840,천지바람,8,,"1,083,533USD ","54,198,000원",36USD 
9841,9841,통일질주,9,,"612,935USD ","131,667,000원", 
9842,9842,블루타이거,10,,"339,984USD ",,800AUD 
9843,9843,송암라푼젤,11,,"506,534USD ",,"79,305USD "
9844,9844,본투빅토리,12,,"1,570,380USD ",,"42,690USD "
9845,9845,머니챔프,1,"2,426,805,000원", ,, 
9846,9846,파크블레이드,2,,"1,503,825USD ",,"60,950USD "
9847,9847,윈블레이드,3,,"3,084,278USD ","46,605,000원", 
9848,9848,기븐러너,5,,"1,083,533USD ",,"131,070USD "
9849,9849,마패봉,6,,"1,503,825USD ",, 
9850,9850,천은짱,7,,"3,084,278USD ",,0
9851,9851,달리는에이스,9,,"568,086USD ","145,591,000원", 
9852,9852,원더풀헤네시,10,,"617,310USD ",,220USD 
9853,9853,플라워로드,11,,"491,312USD ",,"22,580USD "
9854,9854,원더풀마린,12,,"1,810,805USD ",,0
9855,9855,티즈로즈,1,,"254,672USD ","668,010,000원", 
9856,9856,광폭주행,2,,"315,015USD ","71,085,000원",0
9857,9857,갑오풀퀸,4,,"3,084,278USD ","256,115,000원", 
9858,9858,뇌성벽력,5,,"493,755USD ",, 
9859,9859,글로리번,6,,"1,570,380USD ","137,120,000원", 
9860,9860,바람의소리,7,,"1,182,992USD ",,0
9861,9861,기로,8,,"396,254USD ","81,118,000원", 
9862,9862,그린사랑,9,,"1,103,496USD ",,0
9863,9863,천하여제,10,,"172,705,000JPY ",,0
9864,9864,한일매직,11,,"493,755USD ",,"6,570USD "
9865,9865,백상,12,,"456,410USD ","130,190,000원", 
9866,9866,컬러즈드라고,1,,"51,475USD ",,0
9867,9867,에이스샤인,2,,"51,475USD ",,0
9868,9868,골드브릿지,3,,"51,475USD ","47,338,000원", 
9869,9869,에이원킹,4,,"396,254USD ","18,126,000원", 
9870,9870,패밀리호프,5,,"568,629,000JPY ","135,025,000원", 
9871,9871,리쉬부르,6,,"725,296USD ",,"94,222USD "
9872,9872,풍문으로,7,,"1,889,766USD ",,"32,476USD "
9873,9873,호남대로,8,"728,298,000원", ,"137,420,000원", 
9874,9874,리커버리탑,9,,"568,629,000JPY ",,400AUD 
9875,9875,아이언하트,10,,"1,083,533USD ",,"898,000JPY "
9876,9876,해샘찬,11,,"254,672USD ","266,742,000원", 
9877,9877,컬러즈윙,12,,"51,475USD ","38,151,000원", 
9878,9878,뉴문워리어,1,,"3,084,278USD ",,"15,583USD "
9879,9879,리암스무니,2,,"135,191USD ",,"84,319USD "
9880,9880,시티챔프,3,,"3,545,062USD ","109,402,000원", 
9881,9881,시티송암,4,,"51,475USD ",,"87,758USD "
9882,9882,대용왕,5,,"1,083,533USD ","44,225,000원", 
9883,9883,최강신기,6,,"493,755USD ","228,472,000원", 
9884,9884,퀸오브캠프,7,,"339,984USD ",,"104,746USD "
9885,9885,초강국,8,"2,426,805,000원", ,"183,655,000원", 
9886,9886,제이엠파이터,9,,"1,236,820USD ","224,624,000원", 
9887,9887,서던맨,10,,"1,843,750USD ",,0
9888,9888,페넘브라,11,,"1,810,805USD ","247,760,000원", 
9889,9889,칸에이스,12,"451,805,000원", ,"44,749,000원", 
9890,9890,배다리프린스,1,,"1,243,500USD ",,"98,560USD "
9891,9891,글로벌파티,2,,"297,000USD ",,"44,040USD "
9892,9892,아이언삭스,3,,"2,283,402USD ",,0
9893,9893,에이스찬,4,,"664,982USD ",,280USD 
9894,9894,시스푸마캡틴,5,,"585,719USD ",,"106,401USD "
9895,9895,마이티붐,6,,"251,090USD ",,"1,410USD "
9896,9896,파이널칸지노,7,,"1,227,875AUD ",, 
9897,9897,트리플킹덤,8,,"532,122USD ",,"49,450USD "
9898,9898,엉클벨,9,,"1,031,596USD ",,0
9899,9899,카일룸제왕,10,,"1,857,000USD ",,"43,148USD "
9900,9900,신의열매,11,,"3,647,000USD ",,"7,980USD "
9901,9901,패트리어츠테일,12,,"1,182,992USD ",,"16,489USD "
9902,9902,파이팅히어로,1,,"742,640USD ",,"18,828USD "
9903,9903,화이트퀸,2,,"1,810,805USD ","51,200,000원", 
9904,9904,라온돌풍,3,,"12,891,734USD ",,"417,736USD "
9905,9905,빅토리킹,4,,"2,580,402USD ",,"30,132CAD "
9906,9906,피렌체힐,5,,"493,755USD ","95,420,000원", 
9907,9907,다이나믹펀치,6,,"3,044,000USD ",,0
9908,9908,페더럴캣,7,,"172,705,000JPY ",,"10,948,000JPY "
9909,9909,하늘의스타,8,,"3,084,278USD ",,"12,350USD "
9910,9910,루미네스,9,"470,582,000원", ,"96,601,000원", 
9911,9911,정상으뜸,10,,"695,299USD ","37,299,000원", 
9912,9912,퍼스티지,11,,"163,133USD ",,"170,595USD "
9913,9913,카일룸여제,12,,"568,629,000JPY ","97,562,000원", 
9914,9914,거센질주,1,,"1,103,496USD ",,0
9915,9915,브라운로즈,2,,"1,810,805USD ","413,351,000원", 
9916,9916,챔프케이,3,,"114,300USD ","67,895,000원", 
9917,9917,블레이드스톰,4,,"185,213USD ",,"19,245USD "
9918,9918,연희일출,5,,"254,672USD ","165,950,000원", 
9919,9919,해피스트,7,,"51,475USD ","40,536,000원", 
9920,9920,어린왕자,8,,"339,984USD ",,438USD 
9921,9921,클린플라워,9,,"3,084,278USD ",,0
9922,9922,남손,10,,"4,156,389USD ","85,842,000원", 
9923,9923,심청사달,11,,"804,090USD ",,0
9924,9924,뭉치,12,"689,387,200원", ,"50,960,000원", 
9925,9925,인천치프,1,,"1,634,200USD ",,"244,510USD "
9926,9926,서울탱크,2,,"1,484,829USD ",,"48,420USD "
9927,9927,미스터터너,3,,"742,640USD ",,"87,822USD "
9928,9928,동방의기억,4,,"937,200AUD ",,0
9929,9929,원더풀이블,5,,"254,672USD ",,"3,065,000JPY "
9930,9930,브랜던,6,,"1,503,825USD ",, 
9931,9931,조우니가,7,,"3,044,000USD ",,"20,996USD "
9932,9932,골드해머,8,,"1,019,550AUD ",,"1,525AUD "
9933,9933,소울리마제스틱,9,,"239,229USD ",,"148,804USD "
9934,9934,매지컬초이스,11,,"3,645,383USD ",,"83,550USD "
9935,9935,에코골드,12,,"193,766USD ",,"106,401USD "
9936,9936,성파,1,,"799,350USD ",,"32,214USD "
9937,9937,대박행진,2,,"439,250USD ",,"143,791USD "
9938,9938,역전의우승,3,,"583,280USD ",,"28,405USD "
9939,9939,흥바람,4,,"456,410USD ","126,080,000원", 
9940,9940,탭패션드,4,,"583,280USD ",,"51,158USD "
9941,9941,한센글로리,6,,"1,810,805USD ",,"82,046USD "
9942,9942,크레이지팩터,7,,"922,180USD ",,"109,500AUD "
9943,9943,투어로즈,8,,"3,084,278USD ",,0
9944,9944,이글스그리프터,9,,"1,319,481USD ",,"136,041USD "
9945,9945,해후,10,,"3,084,278USD ","45,600,000원", 
9946,9946,브이칸,11,,"185,213USD ",,0
9947,9947,서클댄서,12,,"835,142USD ","114,172,000원", 
9948,9948,그레이트칸,1,,"1,732,000USD ",,"4,070USD "
9949,9949,티즈블랙,2,,"804,090USD ",,"1,402USD "
9950,9950,라온하이,3,,"1,236,820USD ","208,076,000원", 
9951,9951,서울크라운,4,,"568,086USD ",,0
9952,9952,청담컬링,5,,"58,610USD ","11,500,000원", 
9953,9953,녹리총,6,,"114,300USD ","97,562,000원", 
9954,9954,레이디대로,7,"2,426,805,000원", ,"92,242,000원", 
9955,9955,용마루구,8,,"172,705,000JPY ",,0
9956,9956,애니티즈,9,,"254,672USD ",,"209,945USD "
9957,9957,브이원,10,,"3,084,278USD ","85,842,000원", 
9958,9958,레이디럭키,11,,"1,083,533USD ","52,281,000원", 
9959,9959,미사일감동,12,,"3,187,232USD ",,"17,760USD "
9960,9960,우아륭,1,,"416,475,000JPY ","288,270,000원", 
9961,9961,나의전설,2,,"583,280USD ","363,840,000원", 
9962,9962,하이퍼카,3,"817,614,000원", ,"34,580,000원", 
9963,9963,원더풀오렌지,4,,"493,755USD ","353,733,000원", 
9964,9964,로열블레이드,5,,"493,755USD ","10,520,000원", 
